Name;Screen;CPU;VGA;RAM;SSD;Weight;OS;Battery;Price;Img;Label
MSI Crosshair 16;"16.0"" - 1920x1200";INTEL i7-13620H;NVIDIA GeForce RTX 4070 140W;16 GB DDR5;1024 GB - SSD;2.29 Kg ;Windows 11 Home;3.2;33864894;https://m.media-amazon.com/images/I/81mI9kV9veL.jpg;Gaming
Asus VivoBook 15 K513;"15.6"" - 1920x1080";INTEL i5-1135G7;INTEL Iris Xe G7 80 EU;12 GB DDR4;512 GB - SSD;1.8 Kg ;Windows 10 Home;4.9;22544100;https://www.asus.com/media/global/gallery/gi0fajmircfbjpnd_setting_xxx_0_90_end_2000.png;Văn phòng
Xiaomi  Mi Gaming 15.6;"15.6"" - 1920x1080";INTEL i7-9750H;NVIDIA GeForce RTX 2060;16 GB DDR4;512 GB - SSD;2.6 Kg ;Windows 10 Home;4.2;27771894;https://www.gpucheck.com/static/laptop_img/t_1505_1.jpg;Gaming
LG Ultra 16;"16.0"" - 1920x1200";AMD Ryzen 5 5625U;AMD Radeon RX Vega 7 (Cezanne);8 GB DDR4;512 GB - SSD;1.65 Kg ;Windows 11 Home;11.9;24335442;https://www.lg.com/us/images/business/md08003541/gallery/D-1_v1.jpg;Văn phòng
HP Zbook Firefly 16;"16.0"" - 1920x1200";INTEL i5-1245U;INTEL Iris Xe 80 EU;16 GB DDR5;256 GB - SSD;1.8 Kg ;Windows 11 Pro;6.3;24213582;https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c08572748.png;Văn phòng
Dell Vostro 16;"16.0"" - 1920x1200";INTEL i7-1260P;INTEL Iris Xe G7 96 EU;16 GB DDR4;512 GB - SSD;1.91 Kg ;Windows 11 Pro;6.8;26333946;https://i.dell.com/is/image/DellContent/content/dam/ss2/product-images/dell-client-products/notebooks/vostro-notebooks/vostro-16-5635/media-gallery/with-fpr/laptop-vostro-16-5635-gray-gallery-5.psd?fmt=pjpg&pscan=auto&scl=1&wid=4540&hei=2601&qlt=100,1&resMode=sharp2&size=4540,2601&chrss=full&imwidth=5000;Văn phòng
Asus  ExpertBook P2451;"14.0"" - 1920x1080";INTEL i3-10110U;INTEL HD Graphics 620;8 GB DDR4;128 GB - SSD;1.6 Kg ;Windows 10 Home;8.4;20496852;https://dlcdnwebimgs.asus.com/gain/435fb37c-f18a-46ed-b5bf-f8d8d7db85b2/;Văn phòng
HP Pavilion Gaming 16;"16.1"" - 1920x1080";INTEL i7-10750H;NVIDIA GeForce GTX 1650 Ti;8 GB DDR4;512 GB - SSD;2.34 Kg ;Windows 10 Home;4;25005672;https://www.notebookcheck.net/fileadmin/Notebooks/HP/Pavilion_Gaming_16-a0242ng/HP_Gaming_16_20.JPG;Gaming
HP EliteBook 645;"14.0"" - 1920x1080";AMD Ryzen 5 7530U;AMD Radeon Graphics;16 GB DDR4;512 GB - SSD;1.41 Kg ;Windows 11 Pro;8.9;24908184;https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c08459738.png;Mỏng nhẹ
Acer Predator Helios 16;"16.0"" - 2560x1600";INTEL i7-13700HX;NVIDIA GeForce RTX 4060 90W;16 GB DDR5;1024 GB - SSD;2.7 Kg ;Windows 11 Home;5.7;36228978;https://m.media-amazon.com/images/I/71SuqDPUeUL.jpg;Gaming
Asus ROG Zephyrus G15;"15.6"" - 2560x1440";AMD Ryzen 9 5900HS;NVIDIA GeForce RTX 3060 95W;16 GB DDR4;512 GB - SSD;1.9 Kg ;Windows 10 Home;7.1;33109362;https://nguyencongpc.vn/photos/17/Laptop-Asus-ROG-Zephyrus-G15-GA502IU-AL007T-8.JPG;Gaming
Lenovo IdeaPad L340-15;"15.6"" - 1920x1080";INTEL i5-9300H;NVIDIA GeForce GTX 1650 GDDR5;8 GB DDR4;512 GB - SSD;2.19 Kg ;Windows 10 Home;3.4;22105404;https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjgwNDgzfGltYWdlL3BuZ3xoZTgvaGY2LzE0MzMyNjk5MTgxMDg2LnBuZ3xmOWRlZDZjMmE3NzYyNDE0NTQwNGI1MTNhZGVlMmIxODAwNTM0OGM1YzE5NjU0ZDc0NzY4ODE5MTQyNzQ0Y2Vm/lenovo-ideapad-l340-15-gaming-hero-1126.png;Văn phòng
Tongfang  GK5NR0V;"15.6"" - 1920x1080";AMD Ryzen 7 4800H;NVIDIA GeForce RTX 2060;16 GB DDR4;512 GB - SSD;1.95 Kg ;Windows 10 Home;4.7;30050676;https://www.gpucheck.com/static/laptop_img/t_3176_1.jpg;Gaming
HP Spectre x360 16t;"16.0"" - 3072x1920";INTEL i7-12700H;INTEL Iris Xe G7 96 EU;16 GB DDR4;1024 GB - SSD;2.02 Kg ;Windows 11 Home;6.5;32890014;https://s.yimg.com/uu/api/res/1.2/Hyei11SmcMXx5fs5pvNtmw--~B/aD0xMzQ2O3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2022-02/4c84e640-8dc3-11ec-9eef-cc136156c77e.cf.jpg;Văn phòng
Clevo  NP50;"15.6"" - 1920x1080";INTEL i7-12700H;NVIDIA GeForce RTX 3050 Ti 75W;16 GB DDR4;512 GB - SSD;1.99 Kg ;Windows 11 Home;4.1;29209842;https://clevo-computer.com/media/image/19/af/f1/CLEVO-NP50RNJS-15-6-FHD-144Hz-INTEL-i9-13900H-NVIDIA-RTX-3050-1_1280x1280.jpg;Gaming
Asus VivoBook Pro 16 OLED ;"16.0"" - 3200x2000";INTEL i9-13900H;NVIDIA GeForce RTX 4050 105W;16 GB DDR4;1024 GB - SSD;1.9 Kg ;Windows 11 Home;3.8;37727856;https://m.media-amazon.com/images/I/718CUtlCqTL._AC_UF894,1000_QL80_.jpg;Đồ hoạ, kỹ thuật
HP EliteBook 1040;"14.0"" - 1920x1200";INTEL i5-1235U;INTEL Iris Xe 80 EU;16 GB DDR5;256 GB - SSD;1.16 Kg ;Windows 11 Pro;6.6;25566228;https://support.hp.com/doc-images/229/c06994775.png;Mỏng nhẹ
Samsung Galaxy Book Pro 15;"15.6"" - 1920x1080";INTEL i5-1135G7;INTEL Iris Xe G7 80 EU;8 GB DDR4;512 GB - SSD;1.79 Kg ;Windows 11 Home;7.9;26809200;https://bizweb.dktcdn.net/100/378/807/products/7054-galaxy-book-pro-1-navy.jpg?v=1658714871727;Văn phòng
Asus TUF FX505;"15.6"" - 1920x1080";AMD Ryzen 7 3750H;NVIDIA GeForce RTX 2060;16 GB DDR4;512 GB - SSD;2.3 Kg ;Windows 10 Home;4.1;26882316;https://bizweb.dktcdn.net/thumb/1024x1024/100/408/235/products/syasbq131t-asus-15-6-tuf-gaming-laptop-fx505.jpg?v=1606361754977;Gaming
Dell Vostro 16;"16.0"" - 1920x1200";INTEL i7-12700H;NVIDIA GeForce RTX 3050 Ti;24 GB DDR5;1024 GB - SSD;2.02 Kg ;Windows 11 Pro;5.1;34656984;https://hanoicomputercdn.com/media/product/73182_laptop_dell_vostro_16_5630__tht7n___2_.jpg;Gaming
MSI Workstation WF66;"15.6"" - 1920x1080";INTEL i7-11800H;NVIDIA Quadro RTX A2000;16 GB DDR4;1024 GB - SSD;2.1 Kg ;Windows 10 Pro;3.9;28868634;https://asset.msi.com/resize/image/global/product/product_16226197406129fb8cb53cd4117c41c45178f4671e.png62405b38c58fe0f07fcef2367d8a9ba1/400.png;Đồ hoạ, kỹ thuật
HP Omen 16z;"16.1"" - 1920x1080";AMD Ryzen 7 6800H;NVIDIA GeForce RTX 3060;32 GB DDR5;512 GB - SSD;2.4 Kg ;Windows 11 Home;4.9;33109362;https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c08385813.png;Gaming
Clevo  NH58;"15.6"" - 1920x1080";INTEL i5-11260H;NVIDIA GeForce RTX 3050 Ti 75W;16 GB DDR4;1512 GB - SSD + HDD;2.2 Kg ;Windows 10 Pro;3.4;28454310;https://www.gpucheck.com/static/laptop_img/t_1911_1.jpg;Gaming
HP Omen 15z;"15.6"" - 1920x1080";AMD Ryzen 7 5800H;NVIDIA GeForce RTX 3060 80W;8 GB DDR4;512 GB - SSD;2.46 Kg ;Windows 10 Home;4.9;31086486;https://laptoping.com/specs/wp-content/uploads/2020/11/HP-Omen-15z-en000-Laptop.jpg;Gaming
Lenovo ThinkPad P15v;"15.6"" - 1920x1080";INTEL i7-11800H;NVIDIA Quadro T600;16 GB DDR4;512 GB - SSD;2.07 Kg ;Windows 10 Pro;5.1;31854204;https://p2-ofp.static.pub/fes/cms/2022/08/12/nh63inklfeo12331a5wmacn1raw7p8212028.png;Đồ hoạ, kỹ thuật
Lenovo ThinkPad P14s;"14.0"" - 1920x1200";INTEL i5-1340P;INTEL Iris Xe 80 EU;16 GB DDR5;512 GB - SSD;1.38 Kg ;Windows 11 Pro;6.7;28503054;https://p1-ofp.static.pub/medias/25707616430_ThinkPadP14sGen4ThunderBlack_202303291126091685434374436.png;Mỏng nhẹ
Asus ZenBook Duo UX482;"14.0"" - 1920x1080";INTEL i7-1195G7;INTEL Iris Xe G7 96 EU;8 GB DDR4;512 GB - SSD;1.58 Kg ;Windows 10 Home;8.5;26809200;https://m.media-amazon.com/images/I/91We5MfKUNL._AC_UF894,1000_QL80_.jpg;Văn phòng
Lenovo IdeaPad Slim 5;"16.0"" - 1920x1200";INTEL i7-1355U;INTEL Iris Xe 96 EU;16 GB DDR5;1024 GB - SSD;1.89 Kg ;Windows 11 Home;4.7;22178520;https://p1-ofp.static.pub/medias/25521610857_IdeaPadSlim516ABR8AbyssBlueMetalFPRIMG_202212071055041676897435969.png;Văn phòng
Lenovo ThinkPad P1;"16.0"" - 3840x2400";INTEL i7-11800H;NVIDIA Quadro RTX A2000 35W;32 GB DDR4;1024 GB - SSD;1.86 Kg ;Windows 10 Pro;5.6;40189428;https://p1-ofp.static.pub/medias/25783239751_Thinkpad_P1_Gen6_CX_202304250345351683231433216.png;Đồ hoạ, kỹ thuật
Lenovo ThinkPad P16s;"16.0"" - 1920x1200";INTEL i7-1370P;INTEL Iris Xe 96 EU;16 GB DDR5;512 GB - SSD;3.83 Kg ;Windows 11 Pro;10.8;34084242;https://p4-ofp.static.pub/fes/cms/2022/05/06/jd9jgb2t5klpele843ctbsll8ivbmp979413.png;Văn phòng
Samsung Galaxy Book 15;"15.6"" - 1920x1080";INTEL i7-1355U;INTEL Iris Xe 96 EU;16 GB DDR5;512 GB - SSD;1.6 Kg ;Windows 11 Home;4.6;20594340;https://image-us.samsung.com/SamsungUS/samsungbusiness/computing/windows-laptops/galaxy-books/galaxy-book-15/gallery/Titan15_WiFi_Silver_004_R-Perspective_US_Gallery_1600x1200.jpg?$product-details-jpg$;Văn phòng
Corsair  Voyager;"16.0"" - 2560x1600";AMD Ryzen 9 6900HS;AMD Radeon RX 6800M;32 GB DDR5;2048 GB - SSD;2.4 Kg ;Windows 11 Home;2.5;41420214;https://www.corsair.com/wp-content/uploads/2022/05/CORSAIR_VOYAGER_RENDER_02-1536x992.png;Gaming
Lenovo ThinkPad P15;"15.6"" - 3840x2160";INTEL i7-10750H;INTEL HD Graphics 630;16 GB DDR4;512 GB - SSD;2.74 Kg ;Windows 10 Pro;7.2;36558000;https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8Mjk4MDU5fGltYWdlL3BuZ3xoNzUvaGZmLzE0MzMxODQyNzU2NjM4LnBuZ3wzNmFjNWQzYTdlZTYxZGQ2ZGRhMDJkZmQ3NTc5ZWY5MDY2OTY3YmE2YTc4YWU5MmJlZDM0Mzg4MmE3M2Y2NDk0/lenovo-laptop-workstation-thinkpad-p15-15-subseries-hero.png;Đồ hoạ, kỹ thuật
Gigabyte Aero 14 OLED;"14.0"" - 2880x1800";INTEL i7-13700H;NVIDIA GeForce RTX 4050 90W;16 GB DDR5;1024 GB - SSD;1.49 Kg ;Windows 11 Pro;2.8;36521442;https://www.gigabyte.com/FileUpload/Global/KeyFeature/2314/innergigabyteimages/mux3.png;Đồ hoạ, kỹ thuật
Asus ZenBook 14X OLED UX5400;"14.0"" - 2880x1800";INTEL i7-1165G7;NVIDIA GeForce MX450  25W GDDR5;16 GB DDR4;512 GB - SSD;1.4 Kg ;Windows 11 Pro;5.6;32390388;https://www.evetech.co.za/repository/mobile/Laptop/ProImages/zenbook-14x-oled-ux5400ea-11th-gen-core-i7-ultrabook-1500px-v1-0001.jpg;Đồ hoạ, kỹ thuật
Samsung Galaxy Book 3 Pro 14;"14.0"" - 2880x1800";INTEL i7-1360P;INTEL Iris Xe 96 EU;16 GB DDR5;512 GB - SSD;1.17 Kg ;Windows 11 Home;7.1;31647042;https://m.media-amazon.com/images/I/61oTh3Oun5L._AC_UF894,1000_QL80_.jpg;Mỏng nhẹ
Asus ROG Strix G16;"16.0"" - 2560x1600";INTEL i9-13980HX;NVIDIA GeForce RTX 4050 140W;16 GB DDR5;1024 GB - SSD;2.5 Kg ;Windows 11 Home;2.9;38958642;https://dlcdnwebimgs.asus.com/gain/14730014-9B03-4369-83EE-B668F348B5AA/w250;Gaming
